sample_id,image_path,image_filename,image_type_raw,image_type,nregistro,nombre,nombre_normalizado,principio_activo_texto,principio_activo_normalizado,num_principios_activos,codigo_atc_original,nombre_atc_original,nivel_atc_original,atc1_codigo,atc2_codigo,atc3_codigo,atc3_nombre,atc4_codigo,atc4_nombre,atc5_codigo,atc5_nombre,macroclase_15_codigo,macroclase_15_nombre,dosis,forma_farmaceutica,forma_farmaceutica_simplificada,via_administracion,labtitular,labcomercializador,cpresc,receta,generico,comerc,clase,split
75146_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_37_5_mg_comprimidos_efg__75146__materialas__09538.jpg,venlafaxina_sandoz_37_5_mg_comprimidos_efg__75146__materialas__09538.jpg,materialas,caja,75146,"VENLAFAXINA SANDOZ 37,5 mg COMPRIMIDOS EFG",venlafaxina sandoz 37 5 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,"37,5 mg",COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
75146_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_37_5_mg_comprimidos_efg__75146__formafarmac__09539.jpg,venlafaxina_sandoz_37_5_mg_comprimidos_efg__75146__formafarmac__09539.jpg,formafarmac,pastilla,75146,"VENLAFAXINA SANDOZ 37,5 mg COMPRIMIDOS EFG",venlafaxina sandoz 37 5 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,"37,5 mg",COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
75154_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_50_mg_comprimidos_efg__75154__materialas__09540.jpg,venlafaxina_sandoz_50_mg_comprimidos_efg__75154__materialas__09540.jpg,materialas,caja,75154,VENLAFAXINA SANDOZ 50 mg COMPRIMIDOS EFG,venlafaxina sandoz 50 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,50 mg,COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
75154_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_50_mg_comprimidos_efg__75154__formafarmac__09541.jpg,venlafaxina_sandoz_50_mg_comprimidos_efg__75154__formafarmac__09541.jpg,formafarmac,pastilla,75154,VENLAFAXINA SANDOZ 50 mg COMPRIMIDOS EFG,venlafaxina sandoz 50 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,50 mg,COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
75156_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_75_mg_comprimidos_efg__75156__materialas__09542.jpg,venlafaxina_sandoz_75_mg_comprimidos_efg__75156__materialas__09542.jpg,materialas,caja,75156,VENLAFAXINA SANDOZ 75 mg COMPRIMIDOS EFG,venlafaxina sandoz 75 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,75 mg,COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
75156_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venlafaxina_sandoz_75_mg_comprimidos_efg__75156__formafarmac__09543.jpg,venlafaxina_sandoz_75_mg_comprimidos_efg__75156__formafarmac__09543.jpg,formafarmac,pastilla,75156,VENLAFAXINA SANDOZ 75 mg COMPRIMIDOS EFG,venlafaxina sandoz 75 mg comprimidos efg,VENLAFAXINA  HIDROCLORURO,venlafaxina hidrocloruro,1,N06AX16,Venlafaxina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX16,Venlafaxina,neurologia_psiquiatria,Neurología y psiquiatría,75 mg,COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,Neurología y psiquiatría,train
77434_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venoruton_diosmina_500_mg_comprimidos_recubiertos_con_pelicu__77434__materialas__09544.jpg,venoruton_diosmina_500_mg_comprimidos_recubiertos_con_pelicu__77434__materialas__09544.jpg,materialas,caja,77434,VENORUTON DIOSMINA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,venoruton diosmina 500 mg comprimidos recubiertos con pelicula,DIOSMINA,diosmina,1,C05CA03,Diosmina,5,C,C05,C05C,AGENTES ESTABILIZADORES DE CAPILARES,C05CA,Bioflavonoides,C05CA03,Diosmina,cardiovascular,Cardiovascular,500 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Sin Receta,False,False,True,Cardiovascular,train
77434_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venoruton_diosmina_500_mg_comprimidos_recubiertos_con_pelicu__77434__formafarmac__09545.jpg,venoruton_diosmina_500_mg_comprimidos_recubiertos_con_pelicu__77434__formafarmac__09545.jpg,formafarmac,pastilla,77434,VENORUTON DIOSMINA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,venoruton diosmina 500 mg comprimidos recubiertos con pelicula,DIOSMINA,diosmina,1,C05CA03,Diosmina,5,C,C05,C05C,AGENTES ESTABILIZADORES DE CAPILARES,C05CA,Bioflavonoides,C05CA03,Diosmina,cardiovascular,Cardiovascular,500 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Sin Receta,False,False,True,Cardiovascular,train
64262_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venoruton_oxerutinas_1_g_polvo_para_solucion_oral__64262__materialas__09546.jpg,venoruton_oxerutinas_1_g_polvo_para_solucion_oral__64262__materialas__09546.jpg,materialas,caja,64262,VENORUTON OXERUTINAS 1 G POLVO PARA SOLUCION ORAL,venoruton oxerutinas 1 g polvo para solucion oral,TROXERUTINA,troxerutina,1,C05CA04,Troxerutina,5,C,C05,C05C,AGENTES ESTABILIZADORES DE CAPILARES,C05CA,Bioflavonoides,C05CA04,Troxerutina,cardiovascular,Cardiovascular,1000 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Sin Receta,False,False,True,Cardiovascular,train
64262_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/venoruton_oxerutinas_1_g_polvo_para_solucion_oral__64262__formafarmac__09547.jpg,venoruton_oxerutinas_1_g_polvo_para_solucion_oral__64262__formafarmac__09547.jpg,formafarmac,pastilla,64262,VENORUTON OXERUTINAS 1 G POLVO PARA SOLUCION ORAL,venoruton oxerutinas 1 g polvo para solucion oral,TROXERUTINA,troxerutina,1,C05CA04,Troxerutina,5,C,C05,C05C,AGENTES ESTABILIZADORES DE CAPILARES,C05CA,Bioflavonoides,C05CA04,Troxerutina,cardiovascular,Cardiovascular,1000 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Sin Receta,False,False,True,Cardiovascular,train
55148_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_0_5_mg_ml_solucion_inyectable__55148__materialas__09548.jpg,ventolin_0_5_mg_ml_solucion_inyectable__55148__materialas__09548.jpg,materialas,caja,55148,"VENTOLIN 0,5 mg/ml SOLUCION INYECTABLE",ventolin 0 5 mg ml solucion inyectable,SALBUTAMOL,salbutamol,1,R03CC02,Salbutamol,5,R,R03,R03C,ADRENERGICOS PARA USO SISTEMICO,R03CC,Agonistas selectivos de receptores beta-2 adrenergicos,R03CC02,Salbutamol,respiratorio,Respiratorio,"0,5 mg salbutamol sulfato",SOLUCIÓN INYECTABLE,INYECTABLE,VÍA INTRAMUSCULAR + VÍA INTRAVENOSA + VÍA SUBCUTÁNEA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,Respiratorio,val
55148_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_0_5_mg_ml_solucion_inyectable__55148__formafarmac__09549.jpg,ventolin_0_5_mg_ml_solucion_inyectable__55148__formafarmac__09549.jpg,formafarmac,pastilla,55148,"VENTOLIN 0,5 mg/ml SOLUCION INYECTABLE",ventolin 0 5 mg ml solucion inyectable,SALBUTAMOL,salbutamol,1,R03CC02,Salbutamol,5,R,R03,R03C,ADRENERGICOS PARA USO SISTEMICO,R03CC,Agonistas selectivos de receptores beta-2 adrenergicos,R03CC02,Salbutamol,respiratorio,Respiratorio,"0,5 mg salbutamol sulfato",SOLUCIÓN INYECTABLE,INYECTABLE,VÍA INTRAMUSCULAR + VÍA INTRAVENOSA + VÍA SUBCUTÁNEA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,Respiratorio,val
53010_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_100_microgramos_inhalacion_suspension_para_inhalaci__53010__materialas__09550.jpg,ventolin_100_microgramos_inhalacion_suspension_para_inhalaci__53010__materialas__09550.jpg,materialas,caja,53010,VENTOLIN 100 microgramos/INHALACIÓN SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN,ventolin 100 microgramos inhalacion suspension para inhalacion en envase a presion,SALBUTAMOL,salbutamol,1,R03AC02,Salbutamol,5,R,R03,R03A,"ADRENERGICOS, INHALATORIOS",R03AC,Agonistas selectivos de receptores beta-2 adrenergicos,R03AC02,Salbutamol,respiratorio,Respiratorio,100 mcg de salbutamol (en forma de sulfato),SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN,INHALACIÓN PULMONAR,VÍA INHALATORIA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,train
53010_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_100_microgramos_inhalacion_suspension_para_inhalaci__53010__formafarmac__09551.jpg,ventolin_100_microgramos_inhalacion_suspension_para_inhalaci__53010__formafarmac__09551.jpg,formafarmac,pastilla,53010,VENTOLIN 100 microgramos/INHALACIÓN SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN,ventolin 100 microgramos inhalacion suspension para inhalacion en envase a presion,SALBUTAMOL,salbutamol,1,R03AC02,Salbutamol,5,R,R03,R03A,"ADRENERGICOS, INHALATORIOS",R03AC,Agonistas selectivos de receptores beta-2 adrenergicos,R03AC02,Salbutamol,respiratorio,Respiratorio,100 mcg de salbutamol (en forma de sulfato),SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN,INHALACIÓN PULMONAR,VÍA INHALATORIA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,train
53932_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_2_mg_5_ml_jarabe__53932__materialas__09552.jpg,ventolin_2_mg_5_ml_jarabe__53932__materialas__09552.jpg,materialas,caja,53932,VENTOLIN 2 mg/5 ml JARABE,ventolin 2 mg 5 ml jarabe,SALBUTAMOL,salbutamol,1,R03CC02,Salbutamol,5,R,R03,R03C,ADRENERGICOS PARA USO SISTEMICO,R03CC,Agonistas selectivos de receptores beta-2 adrenergicos,R03CC02,Salbutamol,respiratorio,Respiratorio,2 mg salbutamol sulfato/ 5 ml,JARABE,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,train
53932_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_2_mg_5_ml_jarabe__53932__formafarmac__09553.jpg,ventolin_2_mg_5_ml_jarabe__53932__formafarmac__09553.jpg,formafarmac,pastilla,53932,VENTOLIN 2 mg/5 ml JARABE,ventolin 2 mg 5 ml jarabe,SALBUTAMOL,salbutamol,1,R03CC02,Salbutamol,5,R,R03,R03C,ADRENERGICOS PARA USO SISTEMICO,R03CC,Agonistas selectivos de receptores beta-2 adrenergicos,R03CC02,Salbutamol,respiratorio,Respiratorio,2 mg salbutamol sulfato/ 5 ml,JARABE,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,train
55147_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_5_mg_ml_solucion_para_inhalacion_por_nebulizador__55147__materialas__09554.jpg,ventolin_5_mg_ml_solucion_para_inhalacion_por_nebulizador__55147__materialas__09554.jpg,materialas,caja,55147,VENTOLIN 5 mg/ml SOLUCION PARA INHALACION POR NEBULIZADOR,ventolin 5 mg ml solucion para inhalacion por nebulizador,SALBUTAMOL SULFATO,salbutamol sulfato,1,R03AC02,Salbutamol,5,R,R03,R03A,"ADRENERGICOS, INHALATORIOS",R03AC,Agonistas selectivos de receptores beta-2 adrenergicos,R03AC02,Salbutamol,respiratorio,Respiratorio,500 mg,SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR,INHALACIÓN PULMONAR,VÍA INHALATORIA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,test
55147_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/ventolin_5_mg_ml_solucion_para_inhalacion_por_nebulizador__55147__formafarmac__09555.jpg,ventolin_5_mg_ml_solucion_para_inhalacion_por_nebulizador__55147__formafarmac__09555.jpg,formafarmac,pastilla,55147,VENTOLIN 5 mg/ml SOLUCION PARA INHALACION POR NEBULIZADOR,ventolin 5 mg ml solucion para inhalacion por nebulizador,SALBUTAMOL SULFATO,salbutamol sulfato,1,R03AC02,Salbutamol,5,R,R03,R03A,"ADRENERGICOS, INHALATORIOS",R03AC,Agonistas selectivos de receptores beta-2 adrenergicos,R03AC02,Salbutamol,respiratorio,Respiratorio,500 mg,SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR,INHALACIÓN PULMONAR,VÍA INHALATORIA,Glaxosmithkline S.A.,Glaxosmithkline S.A.,Medicamento Sujeto A Prescripción Médica. Tratamiento De Larga Duración,True,False,True,Respiratorio,test
1231771001_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/veoza_45_mg_comprimidos_recubiertos_con_pelicula__1231771001__materialas__09556.jpg,veoza_45_mg_comprimidos_recubiertos_con_pelicula__1231771001__materialas__09556.jpg,materialas,caja,1231771001,VEOZA 45 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,veoza 45 mg comprimidos recubiertos con pelicula,FEZOLINETANT,fezolinetant,1,G02CX06,Fezolinetant,5,G,G02,G02C,OTROS PRODUCTOS GINECOLOGICOS,G02CX,Otros productos ginecologicos,G02CX06,Fezolinetant,genitourinario_hormonas_sexuales,Genitourinario y hormonas sexuales,45 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Astellas Pharma Europe B.V.,Astellas Pharma S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,val
1231771001_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/veoza_45_mg_comprimidos_recubiertos_con_pelicula__1231771001__formafarmac__09557.jpg,veoza_45_mg_comprimidos_recubiertos_con_pelicula__1231771001__formafarmac__09557.jpg,formafarmac,pastilla,1231771001,VEOZA 45 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,veoza 45 mg comprimidos recubiertos con pelicula,FEZOLINETANT,fezolinetant,1,G02CX06,Fezolinetant,5,G,G02,G02C,OTROS PRODUCTOS GINECOLOGICOS,G02CX,Otros productos ginecologicos,G02CX06,Fezolinetant,genitourinario_hormonas_sexuales,Genitourinario y hormonas sexuales,45 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Astellas Pharma Europe B.V.,Astellas Pharma S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,val
71435_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/veregen_100_mg_g_pomada__71435__materialas__09558.jpg,veregen_100_mg_g_pomada__71435__materialas__09558.jpg,materialas,caja,71435,VEREGEN 100 mg/g POMADA,veregen 100 mg g pomada,TE VERDE,te verde,1,D06BB12,Sinecatechines,5,D,D06,D06B,QUIMIOTERAPICOS PARA USO TOPICO,D06BB,Antivirales,D06BB12,Sinecatechines,dermatologia,Dermatología,100 mg/g,POMADA,POMADA,USO CUTÁNEO,Exeltis Healthcare S.L.,Exeltis Healthcare S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
71435_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/veregen_100_mg_g_pomada__71435__formafarmac__09559.jpg,veregen_100_mg_g_pomada__71435__formafarmac__09559.jpg,formafarmac,pastilla,71435,VEREGEN 100 mg/g POMADA,veregen 100 mg g pomada,TE VERDE,te verde,1,D06BB12,Sinecatechines,5,D,D06,D06B,QUIMIOTERAPICOS PARA USO TOPICO,D06BB,Antivirales,D06BB12,Sinecatechines,dermatologia,Dermatología,100 mg/g,POMADA,POMADA,USO CUTÁNEO,Exeltis Healthcare S.L.,Exeltis Healthcare S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
1211561023_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/verquvo_10_mg_comprimidos_recubiertos_con_pelicula__1211561023__materialas__09560.jpg,verquvo_10_mg_comprimidos_recubiertos_con_pelicula__1211561023__materialas__09560.jpg,materialas,caja,1211561023,VERQUVO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,verquvo 10 mg comprimidos recubiertos con pelicula,VERICIGUAT,vericiguat,1,C01DX22,Vericiguat,5,C,C01,C01D,VASODILATADORES USADOS EN ENFERMEDADES CARDIACAS,C01DX,Otros vasodilatadores usados en enfermedades cardiacas,C01DX22,Vericiguat,cardiovascular,Cardiovascular,10 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Bayer Ag,Bayer Hispania S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Cardiovascular,train
1211561023_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/verquvo_10_mg_comprimidos_recubiertos_con_pelicula__1211561023__formafarmac__09561.jpg,verquvo_10_mg_comprimidos_recubiertos_con_pelicula__1211561023__formafarmac__09561.jpg,formafarmac,pastilla,1211561023,VERQUVO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,verquvo 10 mg comprimidos recubiertos con pelicula,VERICIGUAT,vericiguat,1,C01DX22,Vericiguat,5,C,C01,C01D,VASODILATADORES USADOS EN ENFERMEDADES CARDIACAS,C01DX,Otros vasodilatadores usados en enfermedades cardiacas,C01DX22,Vericiguat,cardiovascular,Cardiovascular,10 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Bayer Ag,Bayer Hispania S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Cardiovascular,train
1211561001_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/verquvo_2_5_mg_comprimidos_recubiertos_con_pelicula__1211561001__materialas__09562.jpg,verquvo_2_5_mg_comprimidos_recubiertos_con_pelicula__1211561001__materialas__09562.jpg,materialas,caja,1211561001,"VERQUVO 2,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",verquvo 2 5 mg comprimidos recubiertos con pelicula,VERICIGUAT,vericiguat,1,C01DX22,Vericiguat,5,C,C01,C01D,VASODILATADORES USADOS EN ENFERMEDADES CARDIACAS,C01DX,Otros vasodilatadores usados en enfermedades cardiacas,C01DX22,Vericiguat,cardiovascular,Cardiovascular,"2,5 mg",COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Bayer Ag,Bayer Hispania S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Cardiovascular,val
1211561001_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/verquvo_2_5_mg_comprimidos_recubiertos_con_pelicula__1211561001__formafarmac__09563.jpg,verquvo_2_5_mg_comprimidos_recubiertos_con_pelicula__1211561001__formafarmac__09563.jpg,formafarmac,pastilla,1211561001,"VERQUVO 2,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",verquvo 2 5 mg comprimidos recubiertos con pelicula,VERICIGUAT,vericiguat,1,C01DX22,Vericiguat,5,C,C01,C01D,VASODILATADORES USADOS EN ENFERMEDADES CARDIACAS,C01DX,Otros vasodilatadores usados en enfermedades cardiacas,C01DX22,Vericiguat,cardiovascular,Cardiovascular,"2,5 mg",COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Bayer Ag,Bayer Hispania S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Cardiovascular,val
